client_profit_center_id,fiscal_year,month,volume
861,2022,10,500
861,2022,12,800
861,2023,3,700
861,2023,4,500
861,2023,5,1200
861,2023,6,500
861,2023,7,500
861,2023,8,300
861,2023,9,1220
861,2023,10,1140
861,2023,11,360
861,2024,1,1000
861,2024,2,590
861,2024,3,3080
861,2024,5,300
861,2024,6,270
861,2024,7,1330
861,2024,8,1940
861,2024,9,1440
861,2024,10,1440
861,2024,11,630
861,2025,2,3060
861,2025,3,720
861,2025,4,1260
861,2025,5,360
862,2023,5,1344
862,2023,6,3852
862,2023,7,2508
862,2023,8,1116
862,2023,9,300
863,2024,2,90
863,2024,3,10
864,2025,2,320
865,2024,10,140
866,2022,6,270
866,2023,2,80
866,2023,7,680
866,2023,10,390
866,2024,7,470
866,2024,8,140
866,2024,9,940
866,2025,5,648
867,2022,4,2352
867,2022,5,4368
867,2022,6,3504
867,2022,7,3384
867,2022,8,7168
867,2022,10,2352
867,2022,11,2016
867,2022,12,2016
867,2023,1,2250
867,2023,2,2184
867,2023,3,8744
867,2023,4,3018
867,2023,5,5040
867,2023,6,3360
867,2023,10,2520
867,2024,1,5040
867,2024,3,1890
867,2024,4,1176
867,2024,5,2340
867,2024,6,2268
867,2024,8,1176
867,2024,10,1008
867,2024,12,3528
867,2025,1,3528
867,2025,2,7056
867,2025,3,3528
867,2025,4,-1512
867,2025,5,4400
868,2024,10,1600
869,2022,4,4110
869,2022,5,4160
869,2022,6,2200
869,2022,7,4350
869,2022,10,4300
869,2022,11,2300
869,2023,2,2400
869,2023,3,2300
869,2023,4,2200
869,2023,6,2200
869,2023,7,2200
869,2023,9,2200
869,2023,10,2590
869,2024,2,2550
869,2024,4,1900
869,2024,6,2490
869,2024,7,4730
869,2024,10,2000
869,2024,11,2380
869,2025,1,2000
869,2025,2,2200
869,2025,3,4330
869,2025,4,2200
869,2025,5,2010
870,2022,4,1680
870,2022,6,1680
870,2022,7,1680
870,2022,10,3108
870,2022,11,4596
870,2022,12,1320
870,2023,2,1680
870,2023,3,3076
870,2023,4,6242
870,2023,6,4060
870,2023,7,2016
870,2023,9,4576
870,2023,10,1680
870,2023,11,2186
870,2023,12,2856
870,2024,1,3038
870,2024,2,1680
870,2024,3,2856
870,2024,4,1176
870,2024,5,1420
870,2024,6,3216
870,2024,8,1176
870,2024,9,2856
870,2024,11,2856
870,2024,12,1176
870,2025,1,1800
870,2025,3,3304
870,2025,4,1200
870,2025,5,2856
871,2022,4,7420
871,2022,5,5450
871,2022,6,7250
871,2022,7,7020
871,2022,8,950
871,2022,9,2970
871,2022,10,970
871,2022,11,2240
871,2022,12,600
871,2023,1,1600
871,2023,2,3520
871,2023,3,3550
871,2023,4,1620
871,2023,5,6050
871,2023,6,300
871,2023,7,2190
871,2023,8,1320
871,2023,9,1700
871,2023,10,2950
871,2023,11,760
871,2023,12,1100
871,2024,1,1250
871,2024,2,1630
871,2024,3,2250
871,2024,4,4130
871,2024,5,3700
871,2024,6,4050
871,2024,7,1570
871,2024,8,3500
871,2024,9,2870
871,2024,10,3960
871,2024,11,2430
871,2024,12,950
871,2025,1,980
871,2025,2,1250
871,2025,3,4260
871,2025,4,3060
871,2025,5,3180
872,2022,4,2915
872,2022,5,1500
872,2022,8,1122
872,2022,10,720
872,2022,12,912
872,2023,1,480
872,2023,2,300
872,2023,3,1810
872,2023,4,1222
872,2023,5,410
872,2023,6,1600
872,2023,7,40
872,2023,8,3360
872,2023,9,2780
872,2023,10,200
872,2023,11,4900
872,2023,12,490
872,2024,1,1590
872,2024,2,3080
872,2024,3,1110
872,2024,4,2110
872,2024,5,260
872,2024,6,5250
872,2024,7,4130
872,2024,8,1624
872,2024,9,2300
872,2024,10,1310
872,2024,11,2390
872,2024,12,370
872,2025,1,3410
872,2025,2,1490
872,2025,3,2560
872,2025,4,3790
872,2025,5,2100
873,2022,6,60
873,2022,7,60
873,2022,8,120
873,2022,9,60
873,2022,10,182
873,2022,11,181
873,2022,12,120
873,2023,3,60
873,2023,4,60
873,2023,5,120
873,2023,7,60
873,2023,9,120
873,2023,11,120
873,2024,2,60
873,2024,3,120
873,2024,4,120
873,2024,6,60
873,2024,7,60
873,2024,8,60
873,2024,9,60
873,2024,10,302
873,2024,11,60
873,2024,12,60
873,2025,1,362
873,2025,3,60
874,2022,4,120
874,2022,5,479
874,2022,6,241
874,2022,7,241
874,2022,8,362
874,2022,9,241
874,2022,10,241
874,2022,11,181
874,2023,1,241
874,2023,2,177
874,2023,3,60
874,2023,4,120
874,2023,5,60
874,2023,7,60
874,2023,8,120
874,2023,9,60
874,2023,10,241
874,2023,11,120
874,2023,12,64
874,2024,1,203
874,2024,2,250
874,2024,3,129
874,2024,4,22
874,2024,5,64
874,2024,7,194
874,2024,9,254
874,2024,10,254
874,2024,11,254
874,2024,12,129
874,2025,1,250
874,2025,2,125
874,2025,3,190
875,2022,4,23
875,2022,5,51
875,2022,6,56
875,2022,7,60
875,2022,8,120
875,2022,9,120
875,2022,10,181
875,2022,11,122
875,2022,12,61
875,2023,1,60
875,2023,2,60
875,2023,3,57
875,2023,5,122
875,2023,7,122
875,2023,8,60
875,2023,9,182
875,2023,10,122
875,2023,12,96
875,2024,1,122
875,2024,2,123
875,2024,3,122
875,2024,7,122
875,2024,9,117
875,2024,10,241
875,2024,11,86
875,2024,12,61
875,2025,1,120
875,2025,2,114
875,2025,4,21
875,2025,5,123
876,2024,10,12
877,2022,4,18
877,2022,6,8
877,2022,8,13
877,2022,11,9
877,2023,7,12
877,2024,1,0
877,2024,3,12
877,2025,3,7
878,2022,4,8
878,2022,8,15
878,2022,12,11
878,2023,10,21
878,2024,7,11
878,2024,9,5
878,2025,2,18
878,2025,3,17
879,2022,8,38
879,2022,9,48
879,2023,1,3
879,2023,2,16
879,2023,3,25
879,2023,5,48
879,2023,10,17
879,2023,11,12
879,2024,1,10
879,2024,2,8
879,2024,6,22
879,2024,7,5
879,2024,10,92
879,2024,11,39
879,2025,1,23
879,2025,4,9
880,2023,7,18
881,2023,5,6
881,2025,2,24
881,2025,3,12
968,2022,4,122
968,2022,5,51
968,2022,7,61
882,2023,8,6
883,2023,4,10
883,2024,4,11
883,2024,5,13
883,2024,10,42
883,2024,11,2
884,2023,12,9
885,2022,8,25
885,2022,10,15
885,2023,1,53
885,2023,2,77
885,2023,3,75
885,2023,4,37
885,2023,6,8
885,2023,9,6
885,2023,12,7
885,2024,2,17
885,2024,5,32
885,2024,6,8
885,2024,10,60
885,2024,11,181
885,2025,1,24
886,2022,9,55
886,2023,5,61
886,2024,11,52
886,2025,2,61
969,2022,11,10
887,2023,3,19
887,2024,4,13
887,2024,8,96
887,2024,9,141
887,2024,11,28
887,2025,1,37
888,2024,9,33
889,2022,8,7
889,2023,4,15
890,2022,7,20
890,2022,10,46
890,2023,10,9
890,2024,8,56
890,2024,9,43
890,2024,11,26
890,2025,4,30
890,2025,5,7
891,2023,12,0
891,2024,4,0
892,2022,6,0
892,2022,7,0
892,2022,9,44
892,2022,10,30
892,2022,11,29
892,2022,12,20
892,2023,1,11
892,2023,2,0
892,2023,4,45
892,2023,5,19
892,2023,9,28
892,2023,11,34
892,2023,12,24
892,2024,2,3
892,2024,3,5
892,2024,4,14
892,2024,5,59
892,2024,7,14
892,2024,8,37
892,2024,10,13
892,2024,11,28
892,2025,1,64
892,2025,3,17
892,2025,4,8
892,2025,5,6
970,2025,5,60
893,2023,11,24
893,2024,2,61
894,2023,5,16
895,2022,6,48
895,2022,10,9
895,2023,6,22
896,2022,5,61
896,2022,6,61
896,2022,7,123
896,2022,8,61
896,2022,9,246
896,2022,10,123
896,2022,11,123
896,2022,12,123
896,2023,2,123
896,2023,4,128
896,2023,5,61
896,2023,6,184
896,2023,8,61
896,2023,10,52
896,2023,11,356
896,2024,1,199
896,2024,2,127
896,2024,4,67
896,2024,6,48
896,2024,7,127
896,2024,8,57
896,2024,9,39
896,2024,10,132
896,2024,11,61
896,2024,12,61
896,2025,2,81
896,2025,4,75
896,2025,5,48
971,2022,12,20
972,2022,10,8
973,2022,7,27
973,2022,8,2
897,2024,2,8
897,2024,3,1
897,2024,11,1
898,2023,11,8
974,2022,9,82
975,2022,12,15
899,2025,3,50
900,2023,10,9
900,2024,10,9
901,2024,2,20
901,2024,4,0
902,2022,4,625
902,2022,5,148
902,2022,6,198
902,2022,7,527
902,2022,8,620
902,2022,9,1509
902,2022,10,1686
902,2022,11,833
902,2022,12,533
902,2023,1,466
902,2023,2,435
902,2023,3,213
902,2023,4,112
902,2023,5,11
902,2023,10,8
902,2023,11,83
902,2024,10,587
902,2024,11,360
902,2024,12,418
902,2025,1,292
902,2025,2,136
902,2025,3,143
902,2025,4,162
902,2025,5,100
903,2023,6,9
903,2025,5,18
904,2025,2,35
905,2023,8,89
905,2024,3,10
905,2024,7,50
905,2025,1,6
906,2024,7,17
906,2025,4,7
907,2023,8,9
907,2025,2,10
908,2023,1,44
908,2025,2,30
909,2022,9,82
909,2022,11,57
909,2023,4,51
909,2023,7,61
909,2023,10,45
909,2023,11,21
909,2023,12,62
909,2024,3,171
909,2024,4,47
909,2024,5,33
909,2024,6,277
909,2024,7,0
909,2024,8,31
909,2024,9,97
909,2024,10,67
909,2024,11,62
909,2024,12,61
909,2025,4,42
910,2023,11,17
910,2024,8,62
910,2024,9,4
910,2024,12,17
976,2022,11,16
911,2023,5,61
911,2024,5,61
912,2024,1,60
913,2023,2,60
913,2024,2,60
913,2024,11,10
914,2022,4,125
914,2022,5,52
914,2022,6,186
914,2022,7,128
914,2022,8,626
914,2022,9,127
914,2022,10,190
914,2022,11,442
914,2022,12,250
914,2023,1,179
914,2023,2,126
914,2023,3,183
914,2023,4,128
914,2023,5,124
914,2023,6,123
914,2023,7,124
914,2023,8,126
914,2023,9,123
914,2023,10,248
914,2023,11,189
914,2023,12,122
914,2024,1,62
914,2024,2,190
914,2024,3,65
914,2024,4,64
914,2024,5,61
914,2024,8,62
914,2024,9,126
914,2024,10,127
914,2024,11,127
914,2025,1,185
914,2025,2,123
914,2025,4,0
915,2023,11,105
915,2024,1,9
916,2023,9,32
916,2023,11,8
916,2023,12,22
917,2022,4,145
917,2022,5,51
917,2022,6,57
917,2022,7,30
917,2022,8,27
917,2022,9,71
917,2022,10,11
917,2022,11,64
917,2022,12,68
917,2023,1,42
917,2023,4,3
917,2023,5,10
917,2023,6,17
917,2023,7,17
917,2023,8,28
917,2023,9,24
917,2023,10,45
917,2023,11,66
917,2024,1,77
917,2024,2,121
917,2024,3,50
917,2024,4,122
917,2024,6,19
917,2024,7,1
917,2024,8,10
917,2024,9,23
917,2024,10,23
917,2024,11,25
917,2024,12,2
917,2025,1,15
917,2025,2,11
917,2025,3,25
917,2025,4,35
917,2025,5,41
918,2022,4,77
918,2022,5,69
918,2022,6,35
918,2022,8,36
918,2022,9,33
918,2022,10,31
918,2022,11,57
918,2022,12,46
918,2023,1,7
918,2023,2,8
918,2023,4,33
918,2023,5,21
918,2023,6,14
918,2023,8,20
918,2023,9,11
918,2023,10,19
918,2023,11,8
918,2024,2,7
918,2024,4,42
918,2024,5,0
918,2024,7,25
918,2024,9,13
918,2024,10,8
918,2024,11,25
918,2025,2,6
918,2025,3,55
918,2025,4,20
918,2025,5,33
919,2024,2,10
920,2023,5,61
920,2023,6,61
920,2023,10,123
920,2023,11,0
920,2024,2,61
920,2024,3,61
920,2024,6,61
920,2024,7,61
920,2024,9,57
920,2024,10,61
920,2024,12,61
920,2025,1,61
920,2025,2,61
921,2023,10,123
921,2024,12,61
922,2023,5,61
922,2023,10,61
922,2024,10,61
922,2025,2,61
923,2022,4,11
923,2022,8,11
923,2022,9,16
923,2022,12,11
923,2023,2,5
923,2023,5,11
923,2023,7,8
923,2023,9,11
923,2023,10,13
923,2024,1,7
923,2024,10,11
923,2024,11,38
923,2025,2,11
923,2025,3,12
924,2022,7,61
924,2022,11,61
924,2023,6,61
924,2023,8,61
924,2023,9,0
924,2023,11,61
924,2024,4,61
924,2024,7,61
924,2024,10,61
924,2025,1,61
925,2022,4,279
925,2022,5,421
925,2022,6,523
925,2022,7,1002
925,2022,8,820
925,2022,9,269
925,2022,10,1275
925,2022,11,1373
925,2022,12,478
925,2023,1,1062
925,2023,2,398
925,2023,3,247
925,2023,4,187
925,2023,5,99
925,2023,6,199
925,2023,7,188
925,2023,8,305
925,2023,9,365
925,2023,10,690
925,2023,11,655
925,2023,12,180
925,2024,1,147
925,2024,2,154
925,2024,3,125
925,2024,4,99
925,2024,5,134
925,2024,6,165
925,2024,7,106
925,2024,8,129
925,2024,9,117
925,2024,10,283
925,2024,11,247
925,2024,12,149
925,2025,1,182
925,2025,2,150
925,2025,3,77
925,2025,4,110
925,2025,5,48
926,2022,12,15
926,2023,1,13
926,2023,2,22
926,2023,6,61
926,2024,2,30
926,2025,4,27
927,2022,7,17
927,2022,8,10
927,2023,6,3
927,2023,7,1
927,2023,11,3
927,2023,12,9
927,2024,1,3
927,2024,5,16
927,2024,6,2
927,2024,12,98
927,2025,2,100
927,2025,5,5
928,2022,4,16
928,2022,5,0
928,2022,6,33
928,2022,8,17
928,2022,10,18
928,2022,11,122
928,2022,12,8
928,2023,1,70
928,2023,2,7
928,2023,3,20
928,2023,5,2
928,2023,6,10
928,2023,7,73
928,2023,8,131
928,2023,10,34
928,2023,11,227
928,2024,1,3
928,2024,4,45
928,2024,5,53
928,2024,6,36
928,2024,7,65
928,2024,8,23
928,2024,9,40
928,2024,10,85
928,2024,11,27
928,2024,12,34
928,2025,3,158
928,2025,4,35
928,2025,5,93
929,2022,9,81
929,2023,11,42
929,2024,7,11
929,2024,10,17
929,2024,11,23
929,2024,12,59
929,2025,1,11
929,2025,2,1
930,2022,4,246
930,2022,5,303
930,2022,6,246
930,2022,7,123
930,2022,8,246
930,2022,9,431
930,2022,10,554
930,2022,11,554
930,2022,12,308
930,2023,1,375
930,2023,2,61
930,2023,3,308
930,2023,4,184
930,2023,5,118
930,2023,6,123
930,2023,7,246
930,2023,8,61
930,2023,9,312
930,2023,10,616
930,2023,11,193
930,2023,12,127
930,2024,1,61
930,2024,2,189
930,2024,3,259
930,2024,4,61
930,2024,5,61
930,2024,7,61
930,2024,8,61
930,2024,9,92
930,2024,10,387
930,2024,11,180
930,2024,12,215
930,2025,1,61
930,2025,2,184
930,2025,4,123
930,2025,5,123
931,2022,4,37
931,2022,5,13
931,2022,6,48
931,2022,7,12
931,2022,8,144
931,2022,9,91
931,2022,10,127
931,2022,11,82
931,2022,12,19
931,2023,1,8
931,2023,2,15
931,2023,3,54
931,2023,4,28
931,2023,5,13
931,2023,6,28
931,2023,7,53
931,2023,8,43
931,2023,9,69
931,2023,10,65
931,2023,11,104
931,2023,12,37
931,2024,1,44
931,2024,2,14
931,2024,3,30
931,2024,4,19
931,2024,5,95
931,2024,6,16
931,2024,7,6
931,2024,8,6
931,2024,9,83
931,2024,10,42
931,2024,11,9
931,2024,12,22
931,2025,1,17
931,2025,2,49
931,2025,3,16
931,2025,4,24
931,2025,5,54
932,2022,8,13
932,2022,9,85
932,2022,11,0
932,2023,3,61
932,2023,4,17
932,2023,5,57
932,2023,8,37
932,2023,9,91
932,2023,10,182
932,2023,11,87
932,2023,12,39
932,2024,1,83
932,2024,2,165
932,2024,3,256
932,2024,4,319
932,2024,6,67
932,2024,7,145
932,2024,9,75
932,2024,10,196
932,2024,11,185
932,2025,3,158
933,2022,4,7
933,2022,5,15
933,2022,9,45
933,2023,3,35
933,2023,4,11
933,2023,7,4
933,2023,10,41
933,2024,6,7
933,2024,9,12
933,2024,10,7
934,2022,4,25
934,2022,5,25
934,2022,7,30
934,2022,8,51
934,2022,10,51
934,2022,11,51
934,2023,1,0
934,2023,3,21
934,2023,7,17
934,2023,9,60
934,2023,10,25
934,2023,11,58
934,2024,2,19
934,2024,3,93
934,2024,5,10
934,2024,7,21
934,2024,8,12
934,2024,9,30
934,2024,10,60
934,2024,11,12
934,2024,12,56
934,2025,2,60
934,2025,3,21
934,2025,4,43
935,2022,11,43
935,2023,2,21
935,2023,10,39
935,2024,2,12
935,2024,9,9
935,2024,10,25
936,2022,10,44
936,2023,10,74
936,2024,3,13
936,2024,4,15
936,2024,6,2
936,2024,10,12
936,2025,4,15
937,2022,4,25
937,2022,5,8
937,2022,6,12
937,2022,8,7
937,2022,10,7
937,2022,11,61
937,2022,12,23
937,2023,1,61
937,2023,3,13
937,2023,4,14
937,2023,8,34
937,2023,9,8
937,2023,10,29
937,2023,11,37
937,2024,1,25
937,2024,2,0
937,2024,3,90
937,2024,5,86
937,2024,8,21
937,2024,11,12
937,2024,12,18
937,2025,2,60
938,2022,4,16
938,2022,8,60
938,2022,12,60
938,2023,1,0
938,2023,8,43
938,2023,10,11
938,2024,10,43
938,2025,2,21
939,2022,9,61
939,2022,10,123
939,2023,1,61
939,2023,2,0
939,2023,3,44
939,2023,6,93
939,2023,9,61
939,2023,10,108
939,2023,12,61
939,2024,2,61
939,2024,7,16
939,2024,10,17
939,2024,11,17
939,2025,2,35
939,2025,3,9
940,2023,8,61
940,2023,10,123
940,2023,11,66
940,2024,3,66
940,2024,10,66
941,2023,4,154
941,2023,6,87
942,2023,11,9
977,2023,3,61
943,2023,4,61
943,2023,10,61
943,2023,11,123
943,2024,2,123
943,2024,4,61
943,2024,7,61
943,2024,10,61
943,2025,1,61
943,2025,5,61
944,2022,8,16
944,2022,9,0
944,2022,11,29
944,2023,1,0
944,2023,9,16
944,2023,10,8
944,2023,11,18
944,2024,4,25
944,2024,10,10
944,2025,3,28
945,2022,4,120
945,2022,5,34
945,2022,6,56
945,2022,7,116
945,2022,10,44
945,2022,11,237
945,2022,12,120
945,2023,3,19
945,2023,5,20
945,2023,8,60
945,2023,9,10
945,2023,10,60
945,2023,11,82
945,2023,12,18
945,2024,2,120
945,2024,5,120
945,2024,6,60
945,2024,9,60
945,2024,10,60
945,2024,11,30
945,2025,1,90
945,2025,2,158
945,2025,3,64
945,2025,5,30
946,2022,11,123
946,2023,6,61
946,2023,9,61
946,2023,11,61
946,2024,4,61
947,2024,2,23
948,2024,4,7
949,2023,1,16
949,2023,12,18
949,2025,3,43
949,2025,4,87
949,2025,5,9
950,2022,4,68
950,2022,5,128
950,2022,6,135
950,2022,7,74
950,2022,8,144
950,2022,9,85
950,2022,10,61
950,2022,11,237
950,2022,12,59
950,2023,1,192
950,2023,2,74
950,2023,3,14
950,2023,4,132
950,2023,5,37
950,2023,6,17
950,2023,7,89
950,2023,8,60
950,2023,9,105
950,2023,10,134
950,2023,11,99
950,2023,12,66
950,2024,1,137
950,2024,2,20
950,2024,3,128
950,2024,4,69
950,2024,5,50
950,2024,6,41
950,2024,7,121
950,2024,8,85
950,2024,9,179
950,2024,10,12
950,2024,11,220
950,2024,12,57
950,2025,1,32
950,2025,2,104
950,2025,3,133
950,2025,4,39
950,2025,5,79
1090,2025,6,430
1097,2025,6,6
1094,2025,6,22
784,2025,7,5
264,2025,8,12800
667,2025,9,28
5,2025,6,60
6,2025,6,31
7,2025,6,4
9,2025,6,45
13,2025,6,23
14,2025,6,222
18,2025,6,42
30,2025,6,13
32,2025,6,84
33,2025,6,188
34,2025,6,56
35,2025,6,4
37,2025,6,21
39,2025,6,95
40,2025,6,65
41,2025,6,84
43,2025,6,157
44,2025,6,79
45,2025,6,328
57,2025,6,154
58,2025,6,62
61,2025,6,12
63,2025,6,166
66,2025,6,4
69,2025,6,7
70,2025,6,368
75,2025,6,30
77,2025,6,6
82,2025,6,78
83,2025,6,32
85,2025,6,7
87,2025,6,10
91,2025,6,22
93,2025,6,73
94,2025,6,89
95,2025,6,184
96,2025,6,23
99,2025,6,36
100,2025,6,10
1085,2025,6,17
113,2025,6,153
116,2025,6,670
117,2025,6,44
118,2025,6,532
123,2025,6,45
130,2025,6,13
131,2025,6,19
133,2025,6,18
994,2025,6,137
134,2025,6,1
136,2025,6,136
1093,2025,6,37
137,2025,6,35
138,2025,6,19
148,2025,6,85
150,2025,6,19
151,2025,6,36
155,2025,6,528
157,2025,6,1941
160,2025,6,8
168,2025,6,5
175,2025,6,0
178,2025,6,577
179,2025,6,4
180,2025,6,492
185,2025,6,14832
188,2025,6,4774
190,2025,6,384
192,2025,6,758
193,2025,6,704
194,2025,6,52
197,2025,6,2144
199,2025,6,272
202,2025,6,88
204,2025,6,7744
205,2025,6,727
206,2025,6,936
207,2025,6,928
208,2025,6,0
1086,2025,6,130
209,2025,6,3769
210,2025,6,3585
215,2025,6,7400
217,2025,6,-6220
220,2025,6,15762
223,2025,6,7172
226,2025,6,432720
227,2025,6,17910
228,2025,6,13838
229,2025,6,17502
230,2025,6,535680
231,2025,6,2354
232,2025,6,3984
233,2025,6,12192
235,2025,6,31000
236,2025,6,422400
237,2025,6,51592
241,2025,6,338
246,2025,6,850
247,2025,6,19732
249,2025,6,4800
252,2025,6,60
254,2025,6,101375
257,2025,6,9114
1087,2025,6,424
263,2025,6,100
268,2025,6,2340
270,2025,6,3120
272,2025,6,30370
273,2025,6,11420
274,2025,6,7060
275,2025,6,1080
277,2025,6,9600
282,2025,6,1760
283,2025,6,48808
284,2025,6,9000
288,2025,6,8000
290,2025,6,3700
291,2025,6,0
1088,2025,6,430
294,2025,6,33700
295,2025,6,11120
296,2025,6,5075
297,2025,6,1200
298,2025,6,16450
299,2025,6,3600
303,2025,6,249900
307,2025,6,41250
311,2025,6,2000
312,2025,6,400
313,2025,6,3900
315,2025,6,5000
316,2025,6,100
323,2025,6,3250
326,2025,6,1200
327,2025,6,100
331,2025,6,1650
339,2025,6,1500
347,2025,6,3200
352,2025,6,3412
354,2025,6,160
355,2025,6,480
357,2025,6,6660
362,2025,6,580
370,2025,6,1300
378,2025,6,200
380,2025,6,4266
381,2025,6,1800
386,2025,6,10400
388,2025,6,563900
392,2025,6,66750
393,2025,6,4750
396,2025,6,55000
401,2025,6,93050
404,2025,6,7200
408,2025,6,5000
409,2025,6,4800
410,2025,6,500
411,2025,6,55000
412,2025,6,68600
419,2025,6,27
421,2025,6,1600
423,2025,6,250
426,2025,6,9000
427,2025,6,10000
435,2025,6,168800
438,2025,6,5100
440,2025,6,25000
441,2025,6,27307
443,2025,6,20000
448,2025,6,302850
449,2025,6,5000
450,2025,6,35150
453,2025,6,4500
459,2025,6,30000
464,2025,6,3800
473,2025,6,1200
475,2025,6,12000
480,2025,6,14000
481,2025,6,12800
482,2025,6,41950
483,2025,6,280800
960,2025,6,3044
486,2025,6,39578
490,2025,6,4237
494,2025,6,16051
496,2025,6,6784
497,2025,6,4691
498,2025,6,9048
499,2025,6,16319
500,2025,6,3216
502,2025,6,972
503,2025,6,32998
508,2025,6,1316
509,2025,6,30
510,2025,6,1932
511,2025,6,27478
514,2025,6,220
516,2025,6,13164
1089,2025,6,78
518,2025,6,476
522,2025,6,42
523,2025,6,26
525,2025,6,443
526,2025,6,37
527,2025,6,61
528,2025,6,30
529,2025,6,204
533,2025,6,16
540,2025,6,22
541,2025,6,3482
543,2025,6,22
544,2025,6,4
545,2025,6,76
546,2025,6,4
548,2025,6,21
551,2025,6,11
552,2025,6,56
553,2025,6,38
1034,2025,6,0
557,2025,6,738
558,2025,6,9
559,2025,6,112
1035,2025,6,2
560,2025,6,569
562,2025,6,55
565,2025,6,22
569,2025,6,51
577,2025,6,101
578,2025,6,218
579,2025,6,5
581,2025,6,188
583,2025,6,204
1041,2025,6,0
587,2025,6,150
590,2025,6,70
592,2025,6,181
594,2025,6,92
600,2025,6,29
602,2025,6,27
606,2025,6,18
607,2025,6,309
608,2025,6,21
609,2025,6,67
610,2025,6,21
611,2025,6,11
613,2025,6,74
1043,2025,6,0
614,2025,6,7
621,2025,6,579
623,2025,6,581
626,2025,6,6530
627,2025,6,174
631,2025,6,76
634,2025,6,66
640,2025,6,21
643,2025,6,34
645,2025,6,601
648,2025,6,145
1095,2025,6,6
649,2025,6,204
655,2025,6,314
657,2025,6,293
658,2025,6,78
660,2025,6,44
661,2025,6,2
662,2025,6,55
664,2025,6,35
665,2025,6,18
667,2025,6,82
671,2025,6,77
675,2025,6,46
677,2025,6,0
680,2025,6,5142
1057,2025,6,72
686,2025,6,43
688,2025,6,13
692,2025,6,115
693,2025,6,144
695,2025,6,1384
696,2025,6,12
697,2025,6,424
698,2025,6,642
700,2025,6,3
702,2025,6,2
710,2025,6,689
713,2025,6,513
715,2025,6,10
717,2025,6,130
718,2025,6,23
724,2025,6,902
729,2025,6,66
734,2025,6,0
738,2025,6,116
750,2025,6,15
757,2025,6,30
761,2025,6,342
763,2025,6,65
771,2025,6,43
773,2025,6,167
775,2025,6,239
780,2025,6,188
784,2025,6,4
786,2025,6,26
787,2025,6,22
788,2025,6,42
789,2025,6,143
791,2025,6,34
793,2025,6,0
800,2025,6,770
804,2025,6,20
807,2025,6,234
808,2025,6,7
1091,2025,6,1
809,2025,6,5337
810,2025,6,39338
814,2025,6,900
816,2025,6,2520
817,2025,6,2520
819,2025,6,2005
820,2025,6,216
821,2025,6,370
824,2025,6,120
825,2025,6,2930
828,2025,6,5600
830,2025,6,588
834,2025,6,6906
839,2025,6,2070
840,2025,6,12600
841,2025,6,56680
844,2025,6,8840
845,2025,6,3570
846,2025,6,76660
847,2025,6,70
849,2025,6,0
850,2025,6,1080
851,2025,6,1330
853,2025,6,27180
854,2025,6,15400
855,2025,6,6490
861,2025,6,630
866,2025,6,490
867,2025,6,3024
869,2025,6,2200
870,2025,6,3960
871,2025,6,1430
872,2025,6,3124
875,2025,6,15
879,2025,6,9
890,2025,6,26
892,2025,6,11
1092,2025,6,22
902,2025,6,107
914,2025,6,66
917,2025,6,23
920,2025,6,61
925,2025,6,50
928,2025,6,109
929,2025,6,11
930,2025,6,61
931,2025,6,2
934,2025,6,30
937,2025,6,60
938,2025,6,43
944,2025,6,3
945,2025,6,30
950,2025,6,38
960,2025,9,6076
533,2025,8,1
516,2025,7,151
516,2025,8,11984
518,2025,7,1318
518,2025,8,895
523,2025,7,5
524,2025,7,12
524,2025,8,8
525,2025,7,261
525,2025,8,59
526,2025,7,60
528,2025,7,33
529,2025,7,281
529,2025,8,86
533,2025,7,20
533,2025,9,1
1109,2025,8,24
540,2025,8,22
541,2025,7,2831
541,2025,8,788
548,2025,7,3
551,2025,7,38
551,2025,8,0
553,2025,7,65
557,2025,7,130
557,2025,8,57
1035,2025,7,57
1035,2025,8,36
560,2025,7,907
560,2025,8,717
562,2025,7,42
562,2025,8,88
565,2025,7,10
565,2025,8,7
572,2025,7,12
575,2025,7,8
576,2025,7,72
579,2025,8,6
581,2025,7,182
581,2025,8,112
583,2025,7,154
587,2025,8,147
590,2025,7,122
590,2025,8,90
592,2025,7,163
592,2025,8,60
594,2025,7,134
594,2025,8,84
595,2025,7,1
602,2025,7,12
606,2025,7,13
606,2025,8,68
607,2025,7,2
608,2025,7,1
609,2025,7,81
609,2025,8,42
610,2025,8,7
614,2025,7,110
615,2025,7,0
618,2025,7,59
619,2025,7,52
621,2025,7,229
622,2025,7,22
623,2025,7,341
623,2025,8,301
626,2025,7,4283
626,2025,8,1580
627,2025,7,493
627,2025,8,59
634,2025,7,77
640,2025,7,170
640,2025,8,73
963,2025,7,5
642,2025,7,4
643,2025,7,81
643,2025,8,14
1110,2025,7,2
645,2025,8,28
648,2025,7,229
648,2025,8,23
649,2025,7,138
649,2025,8,191
1052,2025,7,0
657,2025,7,593
657,2025,8,353
658,2025,7,43
658,2025,8,87
659,2025,7,32
660,2025,7,56
