ID,ClientProfitCenterID,BudgetMonth,BudgetYear,Amount
14279,557,11,2025,353
14280,557,12,2025,157
14281,557,1,2026,193
14282,557,2,2026,278
14283,557,3,2026,388
14284,590,1,2024,89
14285,590,2,2024,148
14286,590,3,2024,207
14287,590,4,2024,266
14288,590,5,2024,236
14289,590,6,2024,266
14290,590,7,2024,219
14291,590,8,2024,177
14292,590,9,2024,266
14293,590,10,2024,236
14294,590,11,2024,207
14295,590,12,2024,59
14296,590,1,2025,89
14297,590,2,2025,148
14298,590,3,2025,207
14299,590,4,2025,43
14300,590,5,2025,48
14301,590,6,2025,49
14302,590,7,2025,52
14303,590,8,2025,47
14304,590,9,2025,59
14305,590,10,2025,55
14306,590,11,2025,50
14307,590,12,2025,22
14308,590,1,2026,27
14309,590,2,2026,40
14310,590,3,2026,55
14311,664,1,2024,83
14312,664,2,2024,138
14313,664,3,2024,193
14314,664,4,2024,248
14315,664,5,2024,220
14316,664,6,2024,248
14317,664,7,2024,204
14318,664,8,2024,165
14319,664,9,2024,248
14320,664,10,2024,220
14321,664,11,2024,193
14322,664,12,2024,55
14323,664,1,2025,83
14324,664,2,2025,138
14325,664,3,2025,193
14326,664,4,2025,179
14327,664,5,2025,199
14328,664,6,2025,203
14329,664,7,2025,213
14330,664,8,2025,195
14331,664,9,2025,242
14332,664,10,2025,229
14333,664,11,2025,207
14334,664,12,2025,92
14335,664,1,2026,113
14336,664,2,2026,163
14337,664,3,2026,227
14338,528,1,2024,77
14339,528,2,2024,128
14340,528,3,2024,179
14341,528,4,2024,230
14342,528,5,2024,204
14343,528,6,2024,230
14344,528,7,2024,189
14345,528,8,2024,153
14346,528,9,2024,230
14347,528,10,2024,204
14348,528,11,2024,179
14349,528,12,2024,51
14350,528,1,2025,77
14351,528,2,2025,128
14352,528,3,2025,179
14353,528,4,2025,173
14354,528,5,2025,192
14355,528,6,2025,196
14356,528,7,2025,206
14357,528,8,2025,188
14358,528,9,2025,234
14359,528,10,2025,221
14360,528,11,2025,200
14361,528,12,2025,89
14362,528,1,2026,109
14363,528,2,2026,158
14364,528,3,2026,220
14365,614,1,2024,77
14366,614,2,2024,128
14367,614,3,2024,179
14368,614,4,2024,230
14369,614,5,2024,204
14370,614,6,2024,230
14371,614,7,2024,189
14372,614,8,2024,153
14373,614,9,2024,230
14374,614,10,2024,204
14375,614,11,2024,179
14376,614,12,2024,51
14377,614,1,2025,77
14378,614,2,2025,128
14379,614,3,2025,179
14380,614,4,2025,130
14381,614,5,2025,144
14382,614,6,2025,147
14383,614,7,2025,154
14384,614,8,2025,141
14385,614,9,2025,175
14386,614,10,2025,165
14387,614,11,2025,150
14388,614,12,2025,67
14389,614,1,2026,82
14390,614,2,2026,118
14391,614,3,2026,164
14392,671,1,2024,76
14393,671,2,2024,127
14394,671,3,2024,178
14395,671,4,2024,228
14396,671,5,2024,203
14397,671,6,2024,228
14398,671,7,2024,188
14399,671,8,2024,152
14400,671,9,2024,228
14401,671,10,2024,203
14402,671,11,2024,178
14403,671,12,2024,51
14404,671,1,2025,76
14405,671,2,2025,127
14406,671,3,2025,178
14407,671,4,2025,85
14408,671,5,2025,95
14409,671,6,2025,97
14410,671,7,2025,102
14411,671,8,2025,93
14412,671,9,2025,115
14413,671,10,2025,109
14414,671,11,2025,99
14415,671,12,2025,44
14416,671,1,2026,54
14417,671,2,2026,78
14418,671,3,2026,108
14419,648,1,2024,76
14420,648,2,2024,126
14421,648,3,2024,177
14422,648,4,2024,228
14423,648,5,2024,202
14424,648,6,2024,227
14425,648,7,2024,187
14426,648,8,2024,152
14427,648,9,2024,227
14428,648,10,2024,202
14429,648,11,2024,177
14430,648,12,2024,51
14431,648,1,2025,76
14432,648,2,2025,126
14433,648,3,2025,177
14434,648,4,2025,123
14435,648,5,2025,137
14436,648,6,2025,140
14437,648,7,2025,147
14438,648,8,2025,134
14439,648,9,2025,167
14440,648,10,2025,158
14441,648,11,2025,143
14442,648,12,2025,63
14443,648,1,2026,78
14444,648,2,2026,112
14445,648,3,2026,157
14446,698,1,2024,75
14447,698,2,2024,124
14448,698,3,2024,174
14449,698,4,2024,224
14450,698,5,2024,199
14451,698,6,2024,224
14452,698,7,2024,184
14453,698,8,2024,149
14454,698,9,2024,224
14455,698,10,2024,199
14456,698,11,2024,174
14457,698,12,2024,50
14458,698,1,2025,75
14459,698,2,2025,124
14460,698,3,2025,174
14461,698,4,2025,154
14462,698,5,2025,171
14463,698,6,2025,174
14464,698,7,2025,183
14465,698,8,2025,167
14466,698,9,2025,207
14467,698,10,2025,196
14468,698,11,2025,178
14469,698,12,2025,79
14470,698,1,2026,97
14471,698,2,2026,140
14472,698,3,2026,195
14473,686,1,2024,59
14474,686,2,2024,99
14475,686,3,2024,138
14476,686,4,2024,178
14477,686,5,2024,158
14478,686,6,2024,178
14479,686,7,2024,146
14480,686,8,2024,119
14481,686,9,2024,178
14482,686,10,2024,158
14483,686,11,2024,138
14484,686,12,2024,40
14485,686,1,2025,59
14486,686,2,2025,99
14487,686,3,2025,138
14488,686,4,2025,86
14489,686,5,2025,96
14490,686,6,2025,98
14491,686,7,2025,103
14492,686,8,2025,94
14493,686,9,2025,117
14494,686,10,2025,112
14495,686,11,2025,101
14496,686,12,2025,45
14497,686,1,2026,55
14498,686,2,2026,78
14499,686,3,2026,108
14500,640,1,2024,56
14501,640,2,2024,93
14502,640,3,2024,131
14503,640,4,2024,168
14504,640,5,2024,149
14505,640,6,2024,168
14506,640,7,2024,138
14507,640,8,2024,112
14508,640,9,2024,168
14509,640,10,2024,149
14510,640,11,2024,131
14511,640,12,2024,37
14512,640,1,2025,56
14513,640,2,2025,93
14514,640,3,2025,131
14515,640,4,2025,90
14516,640,5,2025,100
14517,640,6,2025,102
14518,640,7,2025,108
14519,640,8,2025,98
14520,640,9,2025,122
14521,640,10,2025,116
14522,640,11,2025,105
14523,640,12,2025,46
14524,640,1,2026,57
14525,640,2,2026,82
14526,640,3,2026,115
14527,526,1,2024,55
14528,526,2,2024,92
14529,526,3,2024,128
14530,526,4,2024,165
14531,526,5,2024,146
14532,526,6,2024,165
14533,526,7,2024,135
14534,526,8,2024,110
14535,526,9,2024,165
14536,526,10,2024,146
14537,526,11,2024,128
14538,526,12,2024,37
14539,526,1,2025,55
14540,526,2,2025,92
14541,526,3,2025,128
14542,526,4,2025,39
14543,526,5,2025,43
14544,526,6,2025,44
14545,526,7,2025,47
14546,526,8,2025,43
14547,526,9,2025,53
14548,526,10,2025,50
14549,526,11,2025,45
14550,526,12,2025,20
14551,526,1,2026,25
14552,526,2,2026,36
14553,526,3,2026,50
14554,645,1,2024,52
14555,645,2,2024,87
14556,645,3,2024,121
14557,645,4,2024,156
14558,645,5,2024,139
14559,645,6,2024,156
14560,645,7,2024,128
14561,645,8,2024,104
14562,645,9,2024,156
14563,645,10,2024,139
14564,645,11,2024,121
14565,645,12,2024,35
14566,645,1,2025,52
14567,645,2,2025,87
14568,645,3,2025,121
14569,645,4,2025,22
14570,645,5,2025,24
14571,645,6,2025,25
14572,645,7,2025,26
14573,645,8,2025,24
14574,645,9,2025,30
14575,645,10,2025,28
14576,645,11,2025,26
14577,645,12,2025,11
14578,645,1,2026,14
14579,645,2,2026,20
14580,645,3,2026,28
14581,660,1,2024,52
14582,660,2,2024,86
14583,660,3,2024,121
14584,660,4,2024,156
14585,660,5,2024,138
14586,660,6,2024,156
14587,660,7,2024,128
14588,660,8,2024,104
14589,660,9,2024,156
14590,660,10,2024,138
14591,660,11,2024,121
14592,660,12,2024,35
14593,660,1,2025,52
14594,660,2,2025,86
14595,660,3,2025,121
14596,660,4,2025,72
14597,660,5,2025,80
14598,660,6,2025,82
14599,660,7,2025,86
14600,660,8,2025,78
14601,660,9,2025,97
14602,660,10,2025,92
14603,660,11,2025,83
14604,660,12,2025,37
14605,660,1,2026,45
14606,660,2,2026,66
14607,660,3,2026,91
14608,577,1,2024,50
14609,577,2,2024,84
14610,577,3,2024,118
14611,577,4,2024,151
14612,577,5,2024,134
14613,577,6,2024,151
14614,577,7,2024,124
14615,577,8,2024,101
14616,577,9,2024,151
14617,577,10,2024,134
14618,577,11,2024,118
14619,577,12,2024,34
14620,577,1,2025,50
14621,577,2,2025,84
14622,577,3,2025,118
14623,577,4,2025,59
14624,577,5,2025,66
14625,577,6,2025,67
14626,577,7,2025,70
14627,577,8,2025,64
14628,577,9,2025,80
14629,577,10,2025,75
14630,577,11,2025,68
14631,577,12,2025,30
14632,577,1,2026,37
14633,577,2,2026,54
14634,577,3,2026,75
14635,562,1,2024,38
14636,562,2,2024,63
14637,562,3,2024,88
14638,562,4,2024,114
14639,562,5,2024,101
14640,562,6,2024,114
14641,562,7,2024,94
14642,562,8,2024,76
14643,562,9,2024,114
14644,562,10,2024,101
14645,562,11,2024,88
14646,562,12,2024,25
14647,562,1,2025,38
14648,562,2,2025,63
14649,562,3,2025,88
14650,562,4,2025,98
14651,562,5,2025,109
14652,562,6,2025,111
14653,562,7,2025,116
14654,562,8,2025,106
14655,562,9,2025,132
14656,562,10,2025,125
14657,562,11,2025,113
14658,562,12,2025,50
14659,562,1,2026,62
14660,562,2,2026,89
14661,562,3,2026,124
14662,658,1,2024,60
14663,658,2,2024,131
14664,658,3,2024,317
14665,658,4,2024,526
14666,658,5,2024,514
14667,658,6,2024,480
14668,658,7,2024,368
14669,658,8,2024,305
14670,658,9,2024,480
14671,658,10,2024,468
14672,658,11,2024,455
14673,658,12,2024,94
14674,658,1,2025,60
14675,658,2,2025,131
14676,658,3,2025,317
14677,658,4,2025,191
14678,658,5,2025,210
14679,658,6,2025,215
14680,658,7,2025,218
14681,658,8,2025,205
14682,658,9,2025,255
14683,658,10,2025,291
14684,658,11,2025,248
14685,658,12,2025,104
14686,658,1,2026,126
14687,658,2,2026,153
14688,658,3,2026,201
14689,613,1,2024,37
14690,613,2,2024,62
14691,613,3,2024,87
14692,613,4,2024,112
14693,613,5,2024,100
14694,613,6,2024,112
14695,613,7,2024,92
14696,613,8,2024,75
14697,613,9,2024,112
14698,613,10,2024,100
14699,613,11,2024,87
14700,613,12,2024,25
14701,613,1,2025,37
14702,613,2,2025,62
14703,613,3,2025,87
14704,613,4,2025,63
14705,613,5,2025,70
14706,613,6,2025,71
14707,613,7,2025,75
14708,613,8,2025,68
14709,613,9,2025,85
14710,613,10,2025,80
14711,613,11,2025,73
14712,613,12,2025,32
14713,613,1,2026,40
14714,613,2,2026,57
14715,613,3,2026,80
14716,634,1,2024,33
14717,634,2,2024,56
14718,634,3,2024,78
14719,634,4,2024,100
14720,634,5,2024,89
14721,634,6,2024,100
14722,634,7,2024,83
14723,634,8,2024,67
14724,634,9,2024,100
14725,634,10,2024,89
14726,634,11,2024,78
14727,634,12,2024,22
14728,634,1,2025,33
14729,634,2,2025,56
14730,634,3,2025,78
14731,634,4,2025,91
14732,634,5,2025,101
14733,634,6,2025,103
14734,634,7,2025,108
14735,634,8,2025,99
14736,634,9,2025,123
14737,634,10,2025,116
14738,634,11,2025,105
14739,634,12,2025,47
14740,634,1,2026,57
14741,634,2,2026,83
14742,634,3,2026,115
14743,576,1,2024,32
14744,576,2,2024,53
14745,576,3,2024,74
14746,576,4,2024,95
14747,576,5,2024,85
14748,576,6,2024,95
14749,576,7,2024,78
14750,576,8,2024,64
14751,576,9,2024,95
14752,576,10,2024,85
14753,576,11,2024,74
14754,576,12,2024,21
14755,576,1,2025,32
14756,576,2,2025,53
14757,576,3,2025,74
14758,576,4,2025,41
14759,576,5,2025,46
14760,576,6,2025,46
14761,576,7,2025,49
14762,576,8,2025,45
14763,576,9,2025,55
14764,576,10,2025,52
14765,576,11,2025,48
14766,576,12,2025,21
14767,576,1,2026,26
14768,576,2,2026,37
14769,576,3,2026,52
14770,657,1,2024,208
14771,657,2,2024,586
14772,657,3,2024,1864
14773,657,4,2024,3321
14774,657,5,2024,3312
14775,657,6,2024,2962
14776,657,7,2024,2227
14777,657,8,2024,1855
14778,657,9,2024,2962
14779,657,10,2024,2952
14780,657,11,2024,2943
14781,657,12,2024,558
14782,657,1,2025,208
14783,657,2,2025,586
14784,657,3,2025,1864
14785,657,4,2025,1181
14786,657,5,2025,1297
14787,657,6,2025,1325
14788,657,7,2025,1347
14789,657,8,2025,1266
14790,657,9,2025,1578
14791,657,10,2025,1809
14792,657,11,2025,1537
14793,657,12,2025,644
14794,657,1,2026,778
14795,657,2,2026,942
14796,657,3,2026,1230
14797,569,1,2024,26
14798,569,2,2024,44
14799,569,3,2024,61
14800,569,4,2024,78
14801,569,5,2024,70
14802,569,6,2024,78
14803,569,7,2024,64
14804,569,8,2024,52
14805,569,9,2024,78
14806,569,10,2024,70
14807,569,11,2024,61
14808,569,12,2024,17
14809,569,1,2025,26
14810,569,2,2025,44
14811,569,3,2025,61
14812,569,4,2025,82
14813,569,5,2025,91
14814,569,6,2025,93
14815,569,7,2025,98
14816,569,8,2025,89
14817,569,9,2025,111
14818,569,10,2025,105
14819,569,11,2025,95
14820,569,12,2025,42
14821,569,1,2026,52
14822,569,2,2026,75
14823,569,3,2026,104
14824,661,1,2024,26
14825,661,2,2024,43
14826,661,3,2024,60
14827,661,4,2024,77
14828,661,5,2024,68
14829,661,6,2024,77
14830,661,7,2024,63
14831,661,8,2024,51
14832,661,9,2024,77
14833,661,10,2024,68
14834,661,11,2024,60
14835,661,12,2024,17
14836,661,1,2025,26
14837,661,2,2025,43
14838,661,3,2025,60
14839,661,4,2025,51
14840,661,5,2025,56
14841,661,6,2025,57
14842,661,7,2025,60
14843,661,8,2025,55
14844,661,9,2025,68
14845,661,10,2025,65
14846,661,11,2025,59
14847,661,12,2025,26
14848,661,1,2026,32
14849,661,2,2026,46
14850,661,3,2026,64
14851,632,1,2024,21
14852,632,2,2024,35
14853,632,3,2024,50
14854,632,4,2024,64
14855,632,5,2024,57
14856,632,6,2024,64
14857,632,7,2024,52
14858,632,8,2024,43
14859,632,9,2024,64
14860,632,10,2024,57
14861,632,11,2024,50
14862,632,12,2024,14
14863,632,1,2025,21
14864,632,2,2025,35
14865,632,3,2025,50
14866,632,4,2025,18
14867,632,5,2025,20
14868,632,6,2025,20
14869,632,7,2025,21
14870,632,8,2025,19
14871,632,9,2025,24
14872,632,10,2025,23
14873,632,11,2025,21
14874,632,12,2025,9
14875,632,1,2026,11
14876,632,2,2026,16
14877,632,3,2026,23
14878,643,1,2024,20
14879,643,2,2024,34
14880,643,3,2024,47
14881,643,4,2024,61
14882,643,5,2024,54
14883,643,6,2024,61
14884,643,7,2024,50
14885,643,8,2024,41
14886,643,9,2024,61
14887,643,10,2024,54
14888,643,11,2024,47
14889,643,12,2024,14
14890,643,1,2025,20
14891,643,2,2025,34
14892,643,3,2025,47
14893,643,4,2025,36
14894,643,5,2025,40
14895,643,6,2025,41
14896,643,7,2025,43
14897,643,8,2025,39
14898,643,9,2025,48
14899,643,10,2025,46
14900,643,11,2025,42
14901,643,12,2025,18
14902,643,1,2026,23
14903,643,2,2026,33
14904,643,3,2026,46
14905,667,1,2024,20
14906,667,2,2024,34
14907,667,3,2024,47
14908,667,4,2024,60
14909,667,5,2024,54
14910,667,6,2024,60
14911,667,7,2024,50
14912,667,8,2024,40
14913,667,9,2024,60
14914,667,10,2024,54
14915,667,11,2024,47
14916,667,12,2024,13
14917,667,1,2025,20
14918,667,2,2025,34
14919,667,3,2025,47
14920,667,4,2025,59
14921,667,5,2025,66
14922,667,6,2025,67
14923,667,7,2025,70
14924,667,8,2025,64
14925,667,9,2025,80
14926,667,10,2025,75
14927,667,11,2025,68
14928,667,12,2025,30
14929,667,1,2026,37
14930,667,2,2026,54
14931,667,3,2026,75
14932,561,1,2024,18
14933,561,2,2024,29
14934,561,3,2024,41
14935,561,4,2024,53
14936,561,5,2024,47
14937,561,6,2024,53
14938,561,7,2024,43
14939,561,8,2024,35
14940,561,9,2024,53
14941,561,10,2024,47
14942,561,11,2024,41
14943,561,12,2024,12
14944,561,1,2025,18
14945,561,2,2025,29
14946,561,3,2025,41
14947,561,4,2025,8
14948,561,5,2025,9
14949,561,6,2025,10
14950,561,7,2025,10
14951,561,8,2025,9
14952,561,9,2025,11
14953,561,10,2025,11
14954,561,11,2025,10
14955,561,12,2025,4
14956,561,1,2026,5
14957,561,2,2026,8
14958,561,3,2026,11
14959,665,1,2024,16
14960,665,2,2024,26
14961,665,3,2024,37
14962,665,4,2024,47
14963,665,5,2024,42
14964,665,6,2024,47
14965,665,7,2024,39
14966,665,8,2024,32
14967,665,9,2024,47
14968,665,10,2024,42
14969,665,11,2024,37
14970,665,12,2024,11
14971,665,1,2025,16
14972,665,2,2025,26
14973,665,3,2025,37
14974,665,4,2025,44
14975,665,5,2025,49
14976,665,6,2025,50
14977,665,7,2025,53
14978,665,8,2025,48
14979,665,9,2025,60
14980,665,10,2025,57
14981,665,11,2025,51
14982,665,12,2025,23
14983,665,1,2026,28
14984,665,2,2026,40
14985,665,3,2026,56
14986,530,1,2024,14
14987,530,2,2024,23
14988,530,3,2024,33
14989,530,4,2024,42
14990,530,5,2024,38
14991,530,6,2024,42
14992,530,7,2024,35
14993,530,8,2024,28
14994,530,9,2024,42
14995,530,10,2024,38
14996,530,11,2024,33
14997,530,12,2024,9
14998,530,1,2025,14
14999,530,2,2025,23
15000,530,3,2025,33
15001,530,4,2025,3
15002,530,5,2025,3
15003,530,6,2025,3
15004,530,7,2025,3
15005,530,8,2025,3
15006,530,9,2025,4
15007,530,10,2025,3
15008,530,11,2025,3
15009,530,12,2025,1
15010,530,1,2026,2
15011,530,2,2026,2
15012,530,3,2026,3
15013,548,1,2024,14
15014,548,2,2024,23
15015,548,3,2024,32
15016,548,4,2024,42
15017,548,5,2024,37
15018,548,6,2024,42
15019,548,7,2024,34
15020,548,8,2024,28
15021,548,9,2024,42
15022,548,10,2024,37
15023,548,11,2024,32
15024,548,12,2024,9
15025,548,1,2025,14
15026,548,2,2025,23
15027,548,3,2025,32
15028,548,4,2025,20
15029,548,5,2025,22
15030,548,6,2025,22
15031,548,7,2025,23
15032,548,8,2025,21
15033,548,9,2025,26
15034,548,10,2025,25
15035,548,11,2025,23
15036,548,12,2025,10
15037,548,1,2026,12
15038,548,2,2026,18
15039,548,3,2026,25
15040,571,1,2024,14
15041,571,2,2024,23
15042,571,3,2024,32
15043,571,4,2024,41
15044,571,5,2024,36
15045,571,6,2024,41
15046,571,7,2024,34
15047,571,8,2024,27
15048,571,9,2024,41
15049,571,10,2024,36
15050,571,11,2024,32
15051,571,12,2024,9
15052,571,1,2025,14
15053,571,2,2025,23
15054,571,3,2025,32
15055,571,4,2025,48
15056,571,5,2025,54
15057,571,6,2025,55
15058,571,7,2025,58
15059,571,8,2025,53
15060,571,9,2025,65
15061,571,10,2025,62
15062,571,11,2025,56
15063,571,12,2025,25
15064,571,1,2026,31
15065,571,2,2026,44
15066,571,3,2026,61
15067,524,1,2024,12
15068,524,2,2024,20
15069,524,3,2024,28
15070,524,4,2024,37
15071,524,5,2024,32
15072,524,6,2024,37
15073,524,7,2024,30
15074,524,8,2024,24
15075,524,9,2024,37
15076,524,10,2024,32
15077,524,11,2024,28
15078,524,12,2024,8
15079,524,1,2025,12
15080,524,2,2025,20
15081,524,3,2025,28
15082,524,4,2025,35
15083,524,5,2025,39
15084,524,6,2025,40
15085,524,7,2025,42
15086,524,8,2025,38
15087,524,9,2025,48
15088,524,10,2025,45
15089,524,11,2025,41
15090,524,12,2025,18
15091,524,1,2026,22
15092,524,2,2026,32
15093,524,3,2026,45
15094,677,1,2024,12
15095,677,2,2024,20
15096,677,3,2024,28
15097,677,4,2024,36
15098,677,5,2024,32
15099,677,6,2024,36
15100,677,7,2024,30
15101,677,8,2024,24
15102,677,9,2024,36
15103,677,10,2024,32
15104,677,11,2024,28
15105,677,12,2024,8
15106,677,1,2025,12
15107,677,2,2025,20
15108,677,3,2025,28
15109,677,4,2025,18
15110,677,5,2025,20
15111,677,6,2025,20
15112,677,7,2025,21
15113,677,8,2025,20
15114,677,9,2025,24
15115,677,10,2025,23
15116,677,11,2025,21
15117,677,12,2025,9
15118,677,1,2026,11
15119,677,2,2026,16
15120,677,3,2026,23
15121,533,1,2024,12
15122,533,2,2024,19
15123,533,3,2024,27
15124,533,4,2024,35
15125,533,5,2024,31
15126,533,6,2024,35
15127,533,7,2024,29
15128,533,8,2024,23
15129,533,9,2024,35
15130,533,10,2024,31
15131,533,11,2024,27
15132,533,12,2024,8
15133,533,1,2025,12
15134,533,2,2025,19
15135,533,3,2025,27
15136,533,4,2025,15
15137,533,5,2025,16
15138,533,6,2025,16
15139,533,7,2025,17
15140,533,8,2025,16
15141,533,9,2025,20
15142,533,10,2025,19
15143,533,11,2025,17
15144,533,12,2025,7
15145,533,1,2026,9
15146,533,2,2026,13
15147,533,3,2026,18
15148,606,1,2024,12
15149,606,2,2024,19
15150,606,3,2024,27
15151,606,4,2024,35
15152,606,5,2024,31
15153,606,6,2024,35
15154,606,7,2024,29
15155,606,8,2024,23
15156,606,9,2024,35
15157,606,10,2024,31
15158,606,11,2024,27
15159,606,12,2024,8
15160,606,1,2025,12
15161,606,2,2025,19
15162,606,3,2025,27
15163,606,4,2025,7
15164,606,5,2025,8
15165,606,6,2025,8
15166,606,7,2025,8
15167,606,8,2025,8
15168,606,9,2025,10
15169,606,10,2025,9
15170,606,11,2025,8
15171,606,12,2025,4
15172,606,1,2026,4
15173,606,2,2026,6
15174,606,3,2026,9
15175,655,1,2024,10
15176,655,2,2024,16
15177,655,3,2024,23
15178,655,4,2024,30
15179,655,5,2024,26
15180,655,6,2024,30
15181,655,7,2024,24
15182,655,8,2024,20
15183,655,9,2024,30
15184,655,10,2024,26
15185,655,11,2024,23
15186,655,12,2024,7
15187,655,1,2025,10
15188,655,2,2025,16
15189,655,3,2025,23
15190,655,4,2025,28
15191,655,5,2025,31
15192,655,6,2025,32
15193,655,7,2025,34
15194,655,8,2025,31
15195,655,9,2025,38
15196,655,10,2025,36
15197,655,11,2025,33
15198,655,12,2025,15
15199,655,1,2026,18
15200,655,2,2026,26
15201,655,3,2026,36
15202,673,1,2024,8
15203,673,2,2024,13
15204,673,3,2024,18
15205,673,4,2024,23
15206,673,5,2024,21
15207,673,6,2024,23
15208,673,7,2024,19
15209,673,8,2024,15
15210,673,9,2024,23
15211,673,10,2024,21
15212,673,11,2024,18
15213,673,12,2024,5
15214,673,1,2025,8
15215,673,2,2025,13
15216,673,3,2025,18
15217,673,4,2025,18
15218,673,5,2025,20
15219,673,6,2025,20
15220,673,7,2025,21
15221,673,8,2025,19
15222,673,9,2025,24
15223,673,10,2025,23
15224,673,11,2025,21
15225,673,12,2025,9
15226,673,1,2026,11
15227,673,2,2026,16
15228,673,3,2026,23
15229,690,1,2024,7
15230,690,2,2024,12
15231,690,3,2024,17
15232,690,4,2024,22
15233,690,5,2024,20
15234,690,6,2024,22
15235,690,7,2024,18
15236,690,8,2024,15
15237,690,9,2024,22
15238,690,10,2024,20
15239,690,11,2024,17
15240,690,12,2024,5
15241,690,1,2025,7
15242,690,2,2025,12
15243,690,3,2025,17
15244,690,4,2025,0
15245,690,5,2025,0
15246,690,6,2025,0
15247,690,7,2025,0
15248,690,8,2025,0
15249,690,9,2025,0
15250,690,10,2025,0
15251,690,11,2025,0
15252,690,12,2025,0
15253,690,1,2026,0
15254,690,2,2026,0
15255,690,3,2026,0
15256,662,1,2024,6
15257,662,2,2024,10
15258,662,3,2024,14
15259,662,4,2024,18
15260,662,5,2024,16
15261,662,6,2024,18
15262,662,7,2024,15
15263,662,8,2024,12
15264,662,9,2024,18
15265,662,10,2024,16
15266,662,11,2024,14
15267,662,12,2024,4
15268,662,1,2025,6
15269,662,2,2025,10
15270,662,3,2025,14
15271,662,4,2025,16
15272,662,5,2025,17
15273,662,6,2025,18
15274,662,7,2025,19
15275,662,8,2025,17
15276,662,9,2025,21
15277,662,10,2025,20
15278,662,11,2025,18
15279,662,12,2025,8
15280,662,1,2026,10
15281,662,2,2026,14
15282,662,3,2026,20
15283,523,1,2024,5
15284,523,2,2024,9
15285,523,3,2024,12
15286,523,4,2024,15
15287,523,5,2024,14
15288,523,6,2024,15
15289,523,7,2024,13
15290,523,8,2024,10
15291,523,9,2024,15
15292,523,10,2024,14
15293,523,11,2024,12
15294,523,12,2024,3
15295,523,1,2025,5
15296,523,2,2025,9
15297,523,3,2025,12
15298,523,4,2025,4
15299,523,5,2025,4
15300,523,6,2025,4
15301,523,7,2025,4
15302,523,8,2025,4
15303,523,9,2025,5
15304,523,10,2025,5
15305,523,11,2025,4
15306,523,12,2025,2
15307,523,1,2026,2
15308,523,2,2026,3
15309,523,3,2026,5
15310,553,1,2024,5
15311,553,2,2024,9
15312,553,3,2024,15
15313,553,4,2024,20
15314,553,5,2024,18
15315,553,6,2024,20
15316,553,7,2024,16
15317,553,8,2024,13
15318,553,9,2024,20
15319,553,10,2024,18
15320,553,11,2024,16
15321,553,12,2024,4
15322,553,1,2025,5
15323,553,2,2025,9
15324,553,3,2025,15
15325,553,4,2025,0
15326,553,5,2025,0
15327,553,6,2025,0
15328,553,7,2025,0
